attempt_id,student_id,quiz_id,score,attempt_date
2444,4306,14,75.0,2025-06-02
2445,4308,17,49.0,2025-11-21
2446,4309,7,95.0,2024-06-24
2447,4309,8,85.0,2024-06-24
2448,4311,5,60.0,2025-07-17
2449,4313,19,63.0,2024-08-17
2450,4318,23,41.0,2024-10-25
2451,4319,21,50.0,2025-12-19
2452,4321,19,62.0,2026-02-08
2453,4324,5,72.0,2024-10-24
2454,4324,6,81.0,2024-10-24
2455,4325,3,58.0,2025-10-19
2456,4327,21,74.0,2024-02-26
2457,4327,22,85.0,2024-02-26
2458,4328,23,43.0,2024-09-09
2459,4330,11,36.0,2025-07-27
2460,4331,3,95.0,2026-06-24
2461,4331,4,72.0,2026-06-24
2462,4331,7,40.0,2026-05-04
2463,4333,15,37.0,2025-06-09
2464,4335,5,44.0,2025-08-31
2465,4335,19,90.0,2025-09-04
2466,4335,20,91.0,2025-09-04
2467,4346,17,91.0,2025-09-09
2468,4346,18,80.0,2025-09-09
2469,4350,21,73.0,2026-03-24
2470,4350,22,98.0,2026-03-24
2471,4352,1,41.0,2026-05-04
2472,4353,19,50.0,2024-05-25
2473,4358,19,61.0,2025-01-15
2474,4360,11,63.0,2025-07-08
2475,4361,7,78.0,2024-08-07
2476,4361,8,97.0,2024-08-07
2477,4362,21,94.0,2025-04-06
2478,4362,22,97.0,2025-04-06
2479,4364,13,83.0,2025-05-24
2480,4364,14,79.0,2025-05-24
2481,4367,11,54.0,2026-03-10
2482,4372,19,58.0,2024-07-20
2483,4373,13,49.0,2026-01-01
2484,4374,1,90.0,2025-01-15
2485,4374,2,79.0,2025-01-15
2486,4376,3,62.0,2025-04-12
2487,4382,17,38.0,2025-08-04
2488,4385,5,38.0,2025-08-19
2489,4387,9,37.0,2025-02-17
2490,4390,21,64.0,2025-09-12
2491,4390,3,40.0,2025-08-07
2492,4391,9,46.0,2025-07-06
2493,4393,13,82.0,2025-11-09
2494,4393,14,74.0,2025-11-09
2495,4394,19,49.0,2024-07-12
2496,4395,17,49.0,2025-09-17
2497,4403,9,72.0,2025-11-16
2498,4403,10,96.0,2025-11-16
2499,4405,15,91.0,2026-07-14
2500,4405,16,87.0,2026-07-14
2501,4409,7,55.0,2025-04-08
2502,4411,1,97.0,2025-07-02
2503,4411,2,75.0,2025-07-02
2504,4413,1,50.0,2026-01-03
2505,4419,3,45.0,2026-02-23
2506,4422,23,48.0,2025-08-17
2507,4422,19,43.0,2025-08-15
2508,4423,5,50.0,2026-01-01
2509,4424,15,61.0,2024-03-15
2510,4426,13,64.0,2025-10-16
2511,4430,21,49.0,2026-02-24
2512,4432,23,61.0,2025-08-22
2513,4435,17,49.0,2025-12-03
2514,4435,3,63.0,2025-12-21
2515,4435,7,98.0,2025-12-30
2516,4435,8,83.0,2025-12-30
2517,4438,17,64.0,2024-03-04
2518,4440,21,63.0,2024-02-10
2519,4442,11,53.0,2025-12-28
2520,4444,1,51.0,2024-11-27
2521,4449,11,57.0,2025-07-16
2522,4450,15,54.0,2026-03-11
2523,4451,19,65.0,2024-12-22
2524,4451,21,59.0,2024-12-15
2525,4453,21,44.0,2024-04-29
2526,4458,7,41.0,2024-06-16
2527,4459,9,96.0,2026-04-22
2528,4459,10,84.0,2026-04-22
2529,4459,21,62.0,2026-02-14
2530,4462,5,65.0,2024-10-13
2531,4472,23,80.0,2026-02-01
2532,4472,24,76.0,2026-02-01
2533,4474,7,59.0,2024-06-03
2534,4477,1,94.0,2025-01-06
2535,4477,2,81.0,2025-01-06
2536,4478,7,64.0,2024-03-02
2537,4481,11,97.0,2025-06-02
2538,4481,12,95.0,2025-06-02
2539,4481,5,89.0,2025-07-01
2540,4481,6,75.0,2025-07-01
2541,4483,13,42.0,2025-06-22
2542,4483,7,94.0,2025-07-14
2543,4483,8,93.0,2025-07-14
2544,4486,11,46.0,2025-02-21
2545,4488,7,94.0,2025-10-11
2546,4488,8,97.0,2025-10-11
2547,4489,5,83.0,2024-05-20
2548,4489,6,98.0,2024-05-20
2549,4490,21,77.0,2026-03-15
2550,4490,22,84.0,2026-03-15
2551,4490,15,52.0,2026-02-27
2552,4492,15,38.0,2025-05-06
2553,4499,7,43.0,2024-10-30
2554,4500,7,52.0,2024-07-20
2555,4503,3,63.0,2026-05-11
2556,4504,7,37.0,2024-01-10
2557,4504,1,90.0,2024-04-18
2558,4504,2,95.0,2024-04-18
2559,4508,5,57.0,2026-02-07
2560,4508,3,64.0,2026-02-19
2561,4509,19,40.0,2024-12-18
2562,4514,11,93.0,2024-04-12
2563,4514,12,80.0,2024-04-12
2564,4515,7,77.0,2024-07-31
2565,4515,8,76.0,2024-07-31
2566,4517,19,49.0,2024-12-11
2567,4517,7,35.0,2024-12-01
2568,4518,21,77.0,2025-02-26
2569,4518,22,96.0,2025-02-26
2570,4520,3,40.0,2026-02-28
2571,4521,21,62.0,2026-03-10
2572,4521,3,94.0,2026-04-07
2573,4521,4,89.0,2026-04-07
2574,4523,11,60.0,2025-10-02
2575,4524,1,75.0,2025-12-24
2576,4524,2,72.0,2025-12-24
2577,4526,23,91.0,2024-09-26
2578,4526,24,86.0,2024-09-26
2579,4536,15,48.0,2025-07-28
2580,4536,5,40.0,2025-06-24
2581,4537,13,81.0,2025-05-12
2582,4537,14,91.0,2025-05-12
2583,4537,23,89.0,2025-04-21
2584,4537,24,81.0,2025-04-21
2585,4538,7,51.0,2024-08-13
2586,4541,7,98.0,2024-06-17
2587,4541,8,83.0,2024-06-17
2588,4543,3,59.0,2026-01-09
2589,4543,11,55.0,2026-01-26
2590,4545,15,100.0,2025-06-14
2591,4545,16,80.0,2025-06-14
2592,4546,21,53.0,2026-03-26
2593,4548,23,37.0,2024-08-07
2594,4549,13,85.0,2024-04-03
2595,4549,14,100.0,2024-04-03
2596,4551,21,62.0,2024-03-02
2597,4552,5,45.0,2025-02-02
2598,4556,7,40.0,2025-05-17
2599,4558,21,37.0,2025-07-20
2600,4559,21,50.0,2024-03-21
2601,4562,7,84.0,2024-06-24
2602,4562,8,81.0,2024-06-24
2603,4563,7,46.0,2024-11-22
2604,4570,5,61.0,2024-12-10
2605,4571,7,52.0,2024-06-15
2606,4572,23,98.0,2024-09-30
2607,4572,24,90.0,2024-09-30
2608,4574,23,64.0,2026-03-21
2609,4575,1,57.0,2025-11-29
2610,4576,23,60.0,2024-08-21
2611,4578,3,37.0,2024-03-25
2612,4582,21,63.0,2024-11-09
2613,4583,13,42.0,2025-06-20
2614,4587,7,51.0,2024-10-04
2615,4588,1,49.0,2025-01-13
2616,4589,3,72.0,2025-10-11
2617,4589,4,96.0,2025-10-11
2618,4590,19,49.0,2024-09-15
2619,4591,1,87.0,2025-12-25
2620,4591,2,74.0,2025-12-25
2621,4593,23,64.0,2025-02-14
2622,4593,15,42.0,2025-02-03
2623,4594,13,60.0,2026-05-27
2624,4596,19,45.0,2025-09-17
2625,4596,1,46.0,2025-09-03
2626,4598,11,56.0,2025-06-14
2627,4599,7,51.0,2024-06-28
2628,4602,7,41.0,2024-06-01
2629,4604,21,44.0,2026-01-25
2630,4607,15,53.0,2025-03-23
2631,4608,11,50.0,2024-01-26
2632,4609,19,43.0,2024-02-06
2633,4613,5,35.0,2025-07-04
2634,4616,7,35.0,2024-06-14
2635,4619,9,51.0,2025-06-18
2636,4621,23,50.0,2024-02-20
2637,4624,7,63.0,2024-02-18
2638,4628,11,46.0,2025-05-21
2639,4636,21,61.0,2026-06-06
2640,4638,3,65.0,2025-02-02
2641,4640,15,82.0,2026-04-05
2642,4640,16,96.0,2026-04-05
2643,4642,15,37.0,2025-08-16
2644,4642,3,61.0,2025-08-23
2645,4643,15,43.0,2025-12-04
2646,4645,21,74.0,2024-11-12
2647,4645,22,76.0,2024-11-12
2648,4647,5,40.0,2024-04-15
2649,4647,7,79.0,2024-04-23
2650,4647,8,72.0,2024-04-23
2651,4649,19,88.0,2025-06-11
2652,4649,20,99.0,2025-06-11
2653,4650,23,38.0,2024-04-06
2654,4652,19,52.0,2024-02-14
2655,4658,17,44.0,2025-01-16
2656,4662,21,48.0,2025-01-15
2657,4666,19,99.0,2024-08-10
2658,4666,20,94.0,2024-08-10
2659,4672,9,90.0,2025-12-05
2660,4672,10,75.0,2025-12-05
2661,4677,15,85.0,2025-08-24
2662,4677,16,92.0,2025-08-24
2663,4678,19,54.0,2024-07-16
2664,4679,11,42.0,2024-11-26
2665,4683,23,61.0,2024-08-17
2666,4688,5,42.0,2025-05-24
2667,4690,23,92.0,2024-11-07
2668,4690,24,92.0,2024-11-07
2669,4696,17,50.0,2026-02-28
2670,4698,7,94.0,2024-07-17
2671,4698,8,73.0,2024-07-17
2672,4699,7,49.0,2024-12-12
2673,4700,23,55.0,2024-08-29
2674,4703,21,58.0,2025-04-03
2675,4703,3,63.0,2025-03-11
2676,4705,19,90.0,2026-06-24
2677,4705,20,87.0,2026-06-24
2678,4711,19,64.0,2026-05-12
2679,4714,13,57.0,2024-02-27
2680,4718,1,45.0,2024-08-28
2681,4719,3,49.0,2026-01-06
2682,4721,7,61.0,2024-04-18
2683,4728,23,48.0,2025-07-06
2684,4730,13,35.0,2024-02-10
2685,4732,19,44.0,2024-07-01
2686,4732,23,45.0,2024-06-22
2687,4734,15,35.0,2026-04-04
2688,4735,15,76.0,2025-09-10
2689,4735,16,94.0,2025-09-10
2690,4736,19,87.0,2025-01-27
2691,4736,20,90.0,2025-01-27
2692,4736,15,79.0,2025-02-24
2693,4736,16,85.0,2025-02-24
2694,4738,19,37.0,2024-06-13
2695,4742,19,63.0,2024-11-11
2696,4749,7,53.0,2024-07-25
2697,4752,13,80.0,2026-02-14
2698,4752,14,85.0,2026-02-14
2699,4753,21,92.0,2025-04-26
2700,4753,22,100.0,2025-04-26
2701,4755,1,37.0,2024-01-24
2702,4758,9,90.0,2026-02-08
2703,4758,10,96.0,2026-02-08
2704,4758,11,36.0,2026-01-08
2705,4763,9,54.0,2025-02-19
2706,4763,3,41.0,2025-02-14
2707,4769,17,43.0,2025-06-06
2708,4770,5,47.0,2024-04-26
2709,4773,9,50.0,2025-02-04
2710,4776,7,37.0,2024-05-28
2711,4778,11,72.0,2025-06-01
2712,4778,12,74.0,2025-06-01
2713,4784,7,55.0,2024-04-20
2714,4785,23,88.0,2026-01-16
2715,4785,24,99.0,2026-01-16
2716,4788,19,40.0,2024-05-24
2717,4788,7,40.0,2024-06-18
2718,4789,19,56.0,2024-08-21
2719,4789,23,60.0,2024-07-15
2720,4790,3,97.0,2025-12-13
2721,4790,4,99.0,2025-12-13
2722,4791,5,50.0,2025-10-30
2723,4792,15,42.0,2025-08-23
2724,4796,7,47.0,2024-08-25
2725,4804,15,59.0,2025-05-31
2726,4805,17,55.0,2025-11-16
2727,4805,1,89.0,2026-01-04
2728,4805,2,85.0,2026-01-04
2729,4806,15,53.0,2025-04-26
2730,4808,17,62.0,2024-04-30
2731,4811,19,47.0,2024-09-22
2732,4814,21,39.0,2026-05-26
2733,4817,9,61.0,2024-04-16
2734,4818,5,55.0,2026-02-04
2735,4820,23,35.0,2024-03-23
2736,4821,7,61.0,2024-07-02
2737,4823,9,78.0,2025-04-09
2738,4823,10,94.0,2025-04-09
2739,4824,3,61.0,2026-04-12
2740,4824,17,59.0,2026-04-18
2741,4826,3,62.0,2025-10-27
2742,4826,5,47.0,2025-11-22
2743,4829,19,60.0,2024-06-30
2744,4829,7,49.0,2024-06-09
2745,4830,23,37.0,2025-11-09
2746,4830,7,95.0,2026-01-04
2747,4830,8,97.0,2026-01-04
2748,4833,7,60.0,2024-05-01
2749,4836,23,39.0,2024-09-29
2750,4838,15,46.0,2025-02-25
2751,4839,19,50.0,2025-10-14
2752,4842,23,84.0,2026-05-01
2753,4842,24,85.0,2026-05-01
2754,4842,15,58.0,2026-04-18
2755,4845,21,98.0,2024-10-21
2756,4845,22,86.0,2024-10-21
2757,4845,23,52.0,2024-09-30
2758,4848,7,36.0,2024-05-15
2759,4849,7,88.0,2024-02-16
2760,4849,8,74.0,2024-02-16
2761,4850,23,49.0,2025-05-02
2762,4853,7,79.0,2024-06-01
2763,4853,8,88.0,2024-06-01
2764,4855,15,46.0,2026-05-24
2765,4858,19,76.0,2024-10-17
2766,4858,20,84.0,2024-10-17
2767,4860,19,98.0,2024-12-07
2768,4860,20,81.0,2024-12-07
2769,4862,19,94.0,2025-06-04
2770,4862,20,91.0,2025-06-04
2771,4866,11,65.0,2025-01-26
2772,4869,3,85.0,2026-05-22
2773,4869,4,86.0,2026-05-22
2774,4878,21,83.0,2025-03-19
2775,4878,22,74.0,2025-03-19
2776,4880,11,62.0,2025-12-16
2777,4880,1,60.0,2025-12-15
2778,4881,23,56.0,2024-06-26
2779,4881,19,37.0,2024-07-01
2780,4883,21,93.0,2026-05-12
2781,4883,22,89.0,2026-05-12
2782,4884,7,65.0,2026-04-18
2783,4884,13,77.0,2026-05-28
2784,4884,14,91.0,2026-05-28
2785,4889,11,56.0,2024-04-16
2786,4890,15,50.0,2026-04-10
2787,4892,1,53.0,2025-01-04
2788,4893,13,38.0,2025-06-10
2789,4894,13,36.0,2025-06-14
2790,4895,1,89.0,2025-06-02
2791,4895,2,91.0,2025-06-02
2792,4898,15,59.0,2025-03-03
2793,4900,11,37.0,2024-02-01
2794,4900,7,60.0,2024-02-29
2795,4903,19,64.0,2024-10-29
2796,4904,13,96.0,2026-05-13
2797,4904,14,85.0,2026-05-13
2798,4905,3,100.0,2026-02-22
2799,4905,4,73.0,2026-02-22
2800,4905,23,44.0,2025-12-22
2801,4907,1,58.0,2026-04-15
2802,4908,7,63.0,2024-04-21
2803,4909,21,41.0,2025-01-10
2804,4911,5,36.0,2025-09-19
2805,4927,19,74.0,2024-06-13
2806,4927,20,85.0,2024-06-13
2807,4929,23,86.0,2024-07-28
2808,4929,24,79.0,2024-07-28
2809,4930,19,87.0,2024-12-25
2810,4930,20,88.0,2024-12-25
2811,4935,19,57.0,2024-09-05
2812,4935,23,39.0,2024-09-11
2813,4936,7,53.0,2026-04-01
2814,4938,15,58.0,2026-04-19
2815,4940,3,84.0,2025-10-29
2816,4940,4,84.0,2025-10-29
2817,4945,19,36.0,2025-04-23
2818,4948,19,62.0,2024-03-24
2819,4949,19,84.0,2024-10-20
2820,4949,20,81.0,2024-10-20
2821,4950,3,44.0,2024-04-19
2822,4951,11,55.0,2024-03-19
2823,4952,3,62.0,2026-05-17
2824,4954,17,38.0,2026-04-25
2825,4955,21,36.0,2025-10-27
2826,4955,7,37.0,2025-10-09
2827,4955,23,57.0,2025-10-28
2828,4956,11,52.0,2026-05-01
2829,4956,1,47.0,2026-05-06
2830,4957,3,65.0,2025-09-19
2831,4958,3,43.0,2026-04-27
2832,4960,5,53.0,2024-10-25
2833,4961,23,59.0,2025-10-05
2834,4962,15,75.0,2026-03-29
2835,4962,16,92.0,2026-03-29
2836,4963,19,37.0,2025-05-03
2837,4967,1,36.0,2026-01-03
2838,4971,5,36.0,2025-03-15
2839,4973,5,47.0,2025-01-12
2840,4974,23,60.0,2025-03-12
2841,4974,11,89.0,2025-04-02
2842,4974,12,92.0,2025-04-02
2843,4976,23,37.0,2024-10-27
2844,4980,11,65.0,2026-04-13
2845,4987,3,78.0,2025-03-18
2846,4987,4,85.0,2025-03-18
2847,4989,7,92.0,2024-07-09
2848,4989,8,77.0,2024-07-09
2849,4992,23,97.0,2024-04-21
2850,4992,24,79.0,2024-04-21
2851,4994,9,38.0,2024-03-29
2852,4994,21,62.0,2024-02-27
2853,4995,1,76.0,2024-04-28
2854,4995,2,83.0,2024-04-28
2855,5006,21,75.0,2024-12-21
2856,5006,22,95.0,2024-12-21
2857,5010,7,48.0,2024-04-24
2858,5012,7,91.0,2024-07-03
2859,5012,8,78.0,2024-07-03
2860,5015,15,86.0,2026-04-12
2861,5015,16,100.0,2026-04-12
2862,5016,21,50.0,2025-12-10
2863,5019,19,93.0,2024-08-21
2864,5019,20,81.0,2024-08-21
2865,5025,13,86.0,2025-10-24
2866,5025,14,73.0,2025-10-24
2867,5025,15,80.0,2025-10-23
2868,5025,16,89.0,2025-10-23
2869,5035,7,57.0,2024-12-03
2870,5035,23,56.0,2024-12-12
2871,5038,23,52.0,2024-08-20
2872,5042,11,56.0,2025-03-25
2873,5047,3,100.0,2026-03-06
2874,5047,4,89.0,2026-03-06
2875,5052,7,37.0,2024-05-15
2876,5053,5,73.0,2025-12-25
2877,5053,6,77.0,2025-12-25
2878,5056,23,52.0,2024-08-05
2879,5060,21,35.0,2024-03-25
2880,5062,15,50.0,2026-03-14
2881,5063,5,84.0,2026-07-01
2882,5063,6,86.0,2026-07-01
2883,5063,9,51.0,2026-05-10
2884,5064,23,94.0,2024-09-28
2885,5064,24,77.0,2024-09-28
2886,5066,21,57.0,2026-01-09
2887,5073,7,48.0,2024-09-06
2888,5075,11,61.0,2025-05-23
2889,5077,23,41.0,2024-06-26
2890,5078,15,64.0,2024-02-26
2891,5081,5,46.0,2026-01-17
2892,5083,15,59.0,2025-10-02
2893,5086,11,51.0,2025-08-25
2894,5086,23,87.0,2025-09-03
2895,5086,24,92.0,2025-09-03
2896,5088,23,37.0,2024-03-08
2897,5088,13,37.0,2024-02-24
2898,5090,9,96.0,2024-04-30
2899,5090,10,80.0,2024-04-30
2900,5092,23,39.0,2024-06-24
2901,5093,21,43.0,2024-04-30
2902,5094,1,58.0,2024-08-23
2903,5095,15,44.0,2025-04-16
2904,5103,19,75.0,2026-06-11
2905,5103,20,72.0,2026-06-11
2906,5103,11,42.0,2026-05-19
2907,5107,11,90.0,2025-02-13
2908,5107,12,88.0,2025-02-13
2909,5108,17,91.0,2025-06-03
2910,5108,18,84.0,2025-06-03
2911,5109,1,75.0,2026-01-28
2912,5109,2,82.0,2026-01-28
2913,5109,17,81.0,2026-02-03
2914,5109,18,77.0,2026-02-03
2915,5110,1,45.0,2024-09-18
2916,5111,1,44.0,2026-01-10
2917,5112,23,72.0,2025-09-06
2918,5112,24,72.0,2025-09-06
2919,5113,19,40.0,2025-04-22
2920,5117,7,62.0,2026-05-20
2921,5118,21,51.0,2024-02-23
2922,5118,15,35.0,2024-02-12
2923,5123,19,83.0,2024-08-28
2924,5123,20,86.0,2024-08-28
2925,5125,5,73.0,2026-04-02
2926,5125,6,93.0,2026-04-02
2927,5132,3,50.0,2024-02-04
2928,5132,11,46.0,2024-02-15
2929,5133,9,51.0,2026-01-01
2930,5134,19,57.0,2024-06-04
2931,5134,7,76.0,2024-06-29
2932,5134,8,90.0,2024-06-29
2933,5134,23,100.0,2024-08-15
2934,5134,24,93.0,2024-08-15
2935,5136,5,93.0,2026-05-09
2936,5136,6,94.0,2026-05-09
2937,5137,19,42.0,2026-05-07
2938,5142,23,42.0,2024-06-22
2939,5148,13,86.0,2025-08-08
2940,5148,14,74.0,2025-08-08
2941,5149,3,80.0,2026-03-06
2942,5149,4,72.0,2026-03-06
2943,5153,7,74.0,2024-05-10
2944,5153,8,91.0,2024-05-10
2945,5160,5,44.0,2025-11-16
2946,5161,19,47.0,2025-01-20
2947,5162,9,48.0,2026-02-02
2948,5168,1,74.0,2025-12-15
2949,5168,2,98.0,2025-12-15
2950,5176,1,91.0,2025-08-24
2951,5176,2,84.0,2025-08-24
2952,5182,15,52.0,2026-01-12
2953,5184,19,53.0,2025-08-18
2954,5188,13,87.0,2026-04-12
2955,5188,14,96.0,2026-04-12
2956,5190,7,40.0,2024-05-17
2957,5192,7,75.0,2026-01-21
2958,5192,8,75.0,2026-01-21
2959,5193,5,73.0,2026-03-09
2960,5193,6,74.0,2026-03-09
2961,5197,15,48.0,2026-01-14
2962,5197,11,36.0,2025-12-09
2963,5198,19,63.0,2024-08-06
2964,5200,21,57.0,2026-04-14
2965,5203,1,45.0,2025-02-04
2966,5205,3,99.0,2025-02-21
2967,5205,4,99.0,2025-02-21
2968,5206,23,74.0,2024-09-02
2969,5206,24,76.0,2024-09-02
2970,5206,7,50.0,2024-06-13
2971,5207,21,64.0,2025-12-04
2972,5210,7,72.0,2024-10-21
2973,5210,8,83.0,2024-10-21
2974,5213,7,60.0,2024-07-02
2975,5219,3,52.0,2025-03-29
2976,5220,11,48.0,2026-05-24
2977,5220,13,47.0,2026-05-07
2978,5224,1,46.0,2025-11-17
2979,5231,11,56.0,2026-02-25
2980,5232,1,38.0,2025-11-21
2981,5234,13,39.0,2026-01-03
2982,5236,3,48.0,2025-11-06
2983,5241,7,47.0,2024-07-15
2984,5244,11,39.0,2025-10-19
2985,5252,7,88.0,2026-02-11
2986,5252,8,87.0,2026-02-11
2987,5254,13,52.0,2024-03-22
2988,5257,21,44.0,2025-01-17
2989,5259,21,55.0,2025-08-02
2990,5272,23,39.0,2025-10-01
2991,5274,1,43.0,2024-12-09
2992,5275,9,51.0,2025-08-17
2993,5277,15,81.0,2024-04-22
2994,5277,16,95.0,2024-04-22
2995,5284,7,84.0,2026-02-10
2996,5284,8,83.0,2026-02-10
2997,5285,1,41.0,2025-02-08
2998,5289,5,37.0,2025-01-04
2999,5289,1,85.0,2025-02-21
3000,5289,2,100.0,2025-02-21
3001,5289,7,38.0,2024-12-18
3002,5292,9,42.0,2025-09-10
3003,5292,13,63.0,2025-08-26
3004,5297,13,84.0,2025-06-29
3005,5297,14,87.0,2025-06-29
3006,5301,23,62.0,2025-08-03
3007,5304,23,45.0,2024-11-15
3008,5305,19,98.0,2025-12-06
3009,5305,20,98.0,2025-12-06
3010,5307,11,49.0,2026-01-04
3011,5311,17,86.0,2025-01-30
3012,5311,18,83.0,2025-01-30
3013,5312,17,49.0,2025-07-09
3014,5315,13,49.0,2025-07-05
3015,5318,23,82.0,2024-08-04
3016,5318,24,72.0,2024-08-04
3017,5319,21,37.0,2025-06-12
3018,5321,5,91.0,2025-04-23
3019,5321,6,93.0,2025-04-23
3020,5322,21,45.0,2024-12-07
3021,5323,7,63.0,2024-05-19
3022,5330,9,41.0,2026-01-20
3023,5337,23,83.0,2024-06-23
3024,5337,24,100.0,2024-06-23
3025,5337,7,39.0,2024-06-23
3026,5340,7,45.0,2024-05-09
3027,5341,13,54.0,2025-04-08
3028,5342,1,53.0,2025-08-27
3029,5343,9,96.0,2025-08-13
3030,5343,10,98.0,2025-08-13
3031,5346,1,38.0,2024-09-08
3032,5347,7,44.0,2024-05-01
3033,5353,15,55.0,2025-08-18
3034,5354,23,54.0,2025-03-03
3035,5354,3,42.0,2025-03-20
3036,5358,11,73.0,2025-03-20
3037,5358,12,100.0,2025-03-20
3038,5359,1,41.0,2024-10-26
3039,5361,21,39.0,2025-07-20
3040,5362,23,73.0,2025-10-24
3041,5362,24,100.0,2025-10-24
3042,5363,1,72.0,2024-10-15
3043,5363,2,91.0,2024-10-15
3044,5363,21,49.0,2024-08-24
3045,5368,15,41.0,2025-07-05
3046,5371,5,59.0,2024-11-05
3047,5374,1,43.0,2024-12-26
3048,5376,5,54.0,2025-09-01
3049,5377,7,100.0,2025-01-10
3050,5377,8,76.0,2025-01-10
3051,5379,19,49.0,2025-09-21
3052,5389,23,61.0,2024-08-04
3053,5390,19,37.0,2024-02-27
3054,5392,13,65.0,2025-03-08
3055,5396,23,41.0,2025-01-01
3056,5398,19,44.0,2024-10-18
3057,5399,7,53.0,2024-08-09
3058,5407,15,51.0,2025-12-30
3059,5411,23,64.0,2024-06-25
3060,5413,17,86.0,2025-06-26
3061,5413,18,75.0,2025-06-26
3062,5415,15,42.0,2026-02-19
3063,5417,3,76.0,2026-05-20
3064,5417,4,75.0,2026-05-20
3065,5417,5,65.0,2026-06-01
3066,5421,19,76.0,2025-08-09
3067,5421,20,72.0,2025-08-09
3068,5422,7,60.0,2025-11-05
3069,5424,7,37.0,2025-03-18
3070,5424,15,35.0,2025-03-21
3071,5426,7,44.0,2026-04-09
3072,5431,23,82.0,2025-01-10
3073,5431,24,90.0,2025-01-10
3074,5432,17,35.0,2025-09-12
3075,5435,23,42.0,2024-11-04
3076,5436,7,36.0,2024-05-27
3077,5439,9,37.0,2025-11-02
3078,5441,7,97.0,2024-12-04
3079,5441,8,80.0,2024-12-04
3080,5443,5,80.0,2026-01-16
3081,5443,6,96.0,2026-01-16
3082,5444,21,65.0,2024-11-23
3083,5445,5,41.0,2026-02-24
3084,5446,17,73.0,2024-12-28
3085,5446,18,99.0,2024-12-28
3086,5447,7,59.0,2024-03-09
3087,5452,19,93.0,2024-08-17
3088,5452,20,81.0,2024-08-17
3089,5456,13,54.0,2025-01-27
3090,5459,7,57.0,2024-08-08
3091,5461,21,59.0,2024-09-12
3092,5465,7,60.0,2024-05-24
3093,5472,17,60.0,2025-09-16
3094,5473,21,38.0,2026-03-10
3095,5474,9,45.0,2024-01-30
3096,5476,23,64.0,2024-06-08
3097,5476,19,35.0,2024-06-07
3098,5477,21,63.0,2024-04-14
3099,5487,11,95.0,2026-01-27
3100,5487,12,73.0,2026-01-27
3101,5490,9,86.0,2025-12-21
3102,5490,10,97.0,2025-12-21
3103,5496,1,38.0,2025-02-15
3104,5498,7,45.0,2024-07-08
3105,5500,9,37.0,2025-11-28
3106,5502,13,76.0,2025-10-04
3107,5502,14,90.0,2025-10-04
3108,5504,21,44.0,2025-10-02
3109,5506,23,50.0,2025-11-07
3110,5506,21,50.0,2025-10-08
3111,5509,7,48.0,2024-05-18
3112,5511,23,49.0,2024-03-24
3113,5515,9,95.0,2025-11-14
3114,5515,10,81.0,2025-11-14
3115,5517,1,42.0,2025-01-16
3116,5517,17,37.0,2025-01-11
3117,5519,7,64.0,2025-12-07
3118,5531,7,44.0,2025-04-15
3119,5532,3,43.0,2025-10-12
3120,5533,15,88.0,2025-06-21
3121,5533,16,95.0,2025-06-21
3122,5537,5,73.0,2024-03-07
3123,5537,6,93.0,2024-03-07
3124,5537,3,54.0,2024-01-23
3125,5538,23,48.0,2024-07-17
3126,5542,21,54.0,2024-02-01
3127,5545,1,90.0,2024-09-18
3128,5545,2,85.0,2024-09-18
3129,5550,1,57.0,2025-03-27
3130,5555,3,89.0,2024-04-07
3131,5555,4,96.0,2024-04-07
3132,5557,11,52.0,2026-03-31
3133,5560,15,73.0,2024-05-26
3134,5560,16,83.0,2024-05-26
3135,5563,23,42.0,2025-07-01
3136,5565,3,94.0,2025-09-24
3137,5565,4,83.0,2025-09-24
3138,5565,11,52.0,2025-08-28
3139,5568,7,57.0,2024-10-12
3140,5570,13,35.0,2025-05-13
3141,5574,19,65.0,2024-12-12
3142,5579,9,50.0,2025-04-18
3143,5580,7,63.0,2024-12-21
3144,5580,19,36.0,2024-12-09
3145,5584,19,39.0,2025-11-03
3146,5592,23,35.0,2024-12-06
3147,5594,7,99.0,2024-04-30
3148,5594,8,88.0,2024-04-30
3149,5595,13,57.0,2025-09-06
3150,5596,21,61.0,2024-11-08
3151,5599,7,60.0,2024-10-03
3152,5600,17,74.0,2025-09-12
3153,5600,18,86.0,2025-09-12
3154,5601,19,58.0,2026-05-08
3155,5603,23,54.0,2025-08-06
3156,5607,5,58.0,2025-04-10
3157,5608,3,36.0,2025-05-10
3158,5609,19,49.0,2025-12-18
3159,5611,17,35.0,2026-04-07
3160,5612,9,63.0,2025-11-15
3161,5614,19,62.0,2025-09-12
3162,5615,23,58.0,2024-09-04
3163,5617,11,64.0,2026-03-13
3164,5619,19,58.0,2026-01-01
3165,5619,3,48.0,2026-01-30
3166,5620,9,46.0,2025-07-14
3167,5621,3,39.0,2025-12-25
3168,5626,9,41.0,2025-01-21
3169,5628,3,53.0,2025-01-18
3170,5629,19,44.0,2024-07-19
3171,5632,21,38.0,2025-11-03
3172,5633,5,81.0,2025-01-24
3173,5633,6,72.0,2025-01-24
3174,5635,17,39.0,2025-05-24
3175,5636,23,81.0,2025-06-18
3176,5636,24,75.0,2025-06-18
3177,5637,1,40.0,2025-02-23
3178,5638,1,92.0,2025-02-06
