progress_id,student_id,lesson_id,completion_percentage,last_accessed
10251,2355,103,100.0,2024-10-11
10252,2355,104,100.0,2024-10-12
10253,2355,105,100.0,2024-10-15
10254,2355,106,100.0,2024-10-17
10255,2355,107,100.0,2024-10-22
10256,2355,108,100.0,2024-10-11
10257,2355,109,100.0,2024-09-30
10258,2355,110,100.0,2024-10-18
10259,2356,31,100.0,2024-02-17
10260,2356,32,100.0,2024-02-17
10261,2357,66,50.0,2026-05-09
10262,2357,67,100.0,2026-05-22
10263,2357,68,100.0,2026-05-07
10264,2357,69,100.0,2026-05-10
10265,2357,70,50.0,2026-05-10
10266,2357,71,100.0,2026-05-09
10267,2360,1,50.0,2026-04-01
10268,2360,2,50.0,2026-03-27
10269,2360,3,50.0,2026-03-23
10270,2360,4,100.0,2026-03-31
10271,2360,5,50.0,2026-03-31
10272,2361,11,100.0,2024-02-26
10273,2361,12,100.0,2024-02-27
10274,2362,66,100.0,2024-03-15
10275,2363,111,100.0,2024-10-18
10276,2363,112,50.0,2024-10-18
10277,2363,113,50.0,2024-10-05
10278,2363,114,50.0,2024-10-15
10279,2363,115,50.0,2024-10-10
10280,2363,116,50.0,2024-10-16
10281,2363,117,50.0,2024-10-15
10282,2363,118,100.0,2024-10-10
10283,2363,119,100.0,2024-10-05
10284,2364,23,100.0,2025-05-24
10285,2364,24,50.0,2025-06-05
10286,2364,25,50.0,2025-05-30
10287,2364,26,50.0,2025-05-25
10288,2365,85,100.0,2025-01-13
10289,2366,103,100.0,2026-01-25
10290,2366,104,100.0,2026-01-28
10291,2366,105,50.0,2026-02-01
10292,2366,106,100.0,2026-01-25
10293,2366,107,50.0,2026-01-28
10294,2366,108,100.0,2026-01-27
10295,2366,109,100.0,2026-02-01
10296,2367,85,50.0,2024-03-31
10297,2367,86,50.0,2024-03-30
10298,2367,87,100.0,2024-03-28
10299,2367,88,50.0,2024-04-04
10300,2367,89,100.0,2024-04-03
10301,2368,31,100.0,2026-05-10
10302,2368,66,50.0,2026-05-24
10303,2368,67,50.0,2026-05-20
10304,2368,68,100.0,2026-05-17
10305,2368,69,50.0,2026-05-27
10306,2368,111,100.0,2026-04-27
10307,2368,112,100.0,2026-04-28
10308,2369,111,100.0,2024-04-05
10309,2369,112,100.0,2024-04-05
10310,2370,94,50.0,2024-08-27
10311,2370,95,50.0,2024-08-20
10312,2370,96,100.0,2024-08-25
10313,2370,97,100.0,2024-08-28
10314,2370,98,100.0,2024-08-21
10315,2370,99,100.0,2024-08-15
10316,2370,100,100.0,2024-08-21
10317,2370,101,100.0,2024-08-21
10318,2372,23,50.0,2025-09-21
10319,2372,24,50.0,2025-09-16
10320,2372,25,100.0,2025-09-15
10321,2372,26,50.0,2025-09-20
10322,2372,27,100.0,2025-09-29
10323,2372,28,100.0,2025-09-16
10324,2372,29,100.0,2025-09-26
10325,2373,42,100.0,2026-03-05
10326,2374,23,100.0,2024-11-01
10327,2375,31,100.0,2025-09-05
10328,2376,94,100.0,2026-05-07
10329,2376,95,100.0,2026-05-07
10330,2376,96,100.0,2026-05-17
10331,2376,97,100.0,2026-05-14
10332,2376,98,100.0,2026-05-04
10333,2376,99,100.0,2026-05-18
10334,2376,100,100.0,2026-05-10
10335,2376,101,100.0,2026-05-14
10336,2376,102,100.0,2026-05-08
10337,2377,53,100.0,2024-05-06
10338,2377,54,100.0,2024-05-08
10339,2377,55,100.0,2024-05-10
10340,2377,56,50.0,2024-05-15
10341,2377,57,50.0,2024-05-20
10342,2377,58,100.0,2024-05-06
10343,2377,59,50.0,2024-05-09
10344,2377,60,50.0,2024-05-07
10345,2377,61,50.0,2024-05-14
10346,2378,11,100.0,2025-05-28
10347,2378,12,100.0,2025-05-27
10348,2379,94,100.0,2024-04-20
10349,2379,95,100.0,2024-05-24
10350,2379,96,100.0,2024-05-09
10351,2379,97,100.0,2024-04-22
10352,2379,98,100.0,2024-05-11
10353,2379,99,100.0,2024-05-14
10354,2379,100,100.0,2024-05-10
10355,2379,101,100.0,2024-04-30
10356,2379,102,100.0,2024-04-06
10357,2379,11,100.0,2024-05-14
10358,2379,12,100.0,2024-04-28
10359,2379,13,100.0,2024-05-19
10360,2379,14,100.0,2024-05-11
10361,2379,15,100.0,2024-05-16
10362,2379,16,100.0,2024-05-09
10363,2379,17,100.0,2024-05-18
10364,2379,18,100.0,2024-04-10
10365,2379,19,100.0,2024-04-20
10366,2379,20,100.0,2024-04-08
10367,2379,21,100.0,2024-05-21
10368,2379,22,100.0,2024-04-25
10369,2380,85,100.0,2024-02-09
10370,2381,31,50.0,2024-07-19
10371,2381,32,100.0,2024-07-19
10372,2381,33,50.0,2024-08-02
10373,2381,34,50.0,2024-07-29
10374,2381,35,50.0,2024-08-02
10375,2381,36,50.0,2024-07-23
10376,2381,37,100.0,2024-08-03
10377,2382,94,100.0,2025-11-26
10378,2383,85,100.0,2025-08-14
10379,2385,111,100.0,2024-08-06
10380,2385,112,100.0,2024-08-06
10381,2386,1,100.0,2024-10-04
10382,2386,2,100.0,2024-09-27
10383,2386,3,50.0,2024-09-25
10384,2386,4,50.0,2024-10-04
10385,2387,94,100.0,2024-06-09
10386,2387,95,100.0,2024-06-11
10387,2387,31,100.0,2024-06-17
10388,2387,32,100.0,2024-06-16
10389,2389,103,100.0,2024-02-16
10390,2389,104,100.0,2024-02-15
10391,2389,66,100.0,2024-02-12
10392,2389,85,50.0,2024-02-20
10393,2389,86,100.0,2024-02-27
10394,2389,87,100.0,2024-02-27
10395,2389,88,50.0,2024-02-27
10396,2389,89,100.0,2024-02-26
10397,2389,90,50.0,2024-02-25
10398,2390,31,100.0,2024-05-03
10399,2390,32,100.0,2024-05-02
10400,2391,94,50.0,2024-08-15
10401,2391,95,100.0,2024-08-26
10402,2391,96,100.0,2024-08-12
10403,2391,97,100.0,2024-08-11
10404,2391,98,50.0,2024-08-21
10405,2391,99,100.0,2024-08-14
10406,2392,94,100.0,2025-03-25
10407,2392,95,100.0,2025-03-23
10408,2393,23,50.0,2024-12-25
10409,2393,24,100.0,2024-12-23
10410,2393,25,50.0,2024-12-30
10411,2393,26,100.0,2025-01-01
10412,2394,31,100.0,2024-08-12
10413,2394,32,50.0,2024-07-31
10414,2394,33,50.0,2024-08-10
10415,2394,34,100.0,2024-08-10
10416,2394,35,100.0,2024-08-07
10417,2395,1,100.0,2025-07-01
10418,2395,2,100.0,2025-07-02
10419,2396,31,100.0,2024-05-19
10420,2397,111,100.0,2024-07-22
10421,2397,94,100.0,2024-07-26
10422,2397,95,100.0,2024-07-25
10423,2397,96,50.0,2024-07-26
10424,2397,97,50.0,2024-07-22
10425,2398,31,100.0,2024-08-30
10426,2398,1,100.0,2024-08-12
10427,2398,2,100.0,2024-08-12
10428,2398,3,100.0,2024-08-09
10429,2398,4,50.0,2024-08-03
10430,2398,5,50.0,2024-08-17
10431,2398,6,100.0,2024-08-14
10432,2398,94,100.0,2024-08-02
10433,2398,95,100.0,2024-08-02
10434,2401,31,50.0,2024-06-09
10435,2401,32,100.0,2024-06-05
10436,2401,33,50.0,2024-06-14
10437,2401,34,50.0,2024-06-04
10438,2401,35,50.0,2024-06-12
10439,2403,111,50.0,2024-07-07
10440,2403,112,100.0,2024-07-07
10441,2403,113,100.0,2024-07-08
10442,2403,114,50.0,2024-07-21
10443,2403,115,50.0,2024-07-12
10444,2403,116,100.0,2024-07-06
10445,2403,117,50.0,2024-07-17
10446,2403,118,50.0,2024-07-06
10447,2403,119,100.0,2024-07-14
10448,2403,31,100.0,2024-06-19
10449,2403,32,100.0,2024-06-19
10450,2404,111,100.0,2024-07-14
10451,2404,112,50.0,2024-07-17
10452,2404,113,100.0,2024-07-05
10453,2404,114,100.0,2024-07-10
10454,2404,115,100.0,2024-07-19
10455,2404,116,100.0,2024-07-12
10456,2404,117,50.0,2024-07-06
10457,2404,118,100.0,2024-07-04
10458,2404,119,50.0,2024-07-15
10459,2404,120,100.0,2024-07-10
10460,2404,121,100.0,2024-07-14
10461,2404,122,100.0,2024-07-19
10462,2404,123,100.0,2024-07-09
10463,2405,1,100.0,2024-10-15
10464,2405,23,50.0,2024-11-10
10465,2405,24,50.0,2024-11-06
10466,2405,25,100.0,2024-11-11
10467,2405,26,50.0,2024-11-03
10468,2405,27,50.0,2024-11-07
10469,2405,28,100.0,2024-11-17
10470,2405,29,100.0,2024-11-12
10471,2406,31,50.0,2025-09-08
10472,2406,32,100.0,2025-09-15
10473,2406,33,100.0,2025-09-17
10474,2406,34,100.0,2025-09-13
10475,2406,35,50.0,2025-09-13
10476,2406,36,100.0,2025-09-18
10477,2406,11,100.0,2025-08-12
10478,2406,12,100.0,2025-08-04
10479,2406,13,100.0,2025-08-27
10480,2406,14,100.0,2025-08-06
10481,2406,15,100.0,2025-09-04
10482,2406,16,100.0,2025-08-13
10483,2406,17,100.0,2025-08-22
10484,2406,18,100.0,2025-09-12
10485,2406,19,100.0,2025-08-02
10486,2406,20,100.0,2025-07-28
10487,2406,21,100.0,2025-08-02
10488,2406,22,100.0,2025-08-05
10489,2407,31,100.0,2024-06-16
10490,2407,94,100.0,2024-06-29
10491,2408,103,100.0,2025-09-27
10492,2408,104,100.0,2025-09-06
10493,2408,105,100.0,2025-09-28
10494,2408,106,100.0,2025-09-23
10495,2408,107,100.0,2025-10-04
10496,2408,108,100.0,2025-09-14
10497,2408,109,100.0,2025-09-22
10498,2408,110,100.0,2025-09-30
10499,2409,31,100.0,2025-07-02
10500,2409,32,100.0,2025-06-22
10501,2409,33,100.0,2025-07-02
10502,2409,34,100.0,2025-06-16
10503,2409,35,100.0,2025-06-24
10504,2409,36,100.0,2025-07-21
10505,2409,37,100.0,2025-07-13
10506,2409,38,100.0,2025-07-06
10507,2409,39,100.0,2025-06-21
10508,2409,40,100.0,2025-06-17
10509,2409,41,100.0,2025-07-20
10510,2409,74,100.0,2025-06-24
10511,2409,75,100.0,2025-06-24
10512,2410,31,100.0,2024-05-22
10513,2410,32,100.0,2024-05-22
10514,2410,33,50.0,2024-05-15
10515,2410,34,50.0,2024-05-20
10516,2410,35,50.0,2024-05-19
10517,2410,36,100.0,2024-05-12
10518,2411,1,100.0,2025-05-10
10519,2413,111,100.0,2025-11-09
10520,2413,112,100.0,2025-10-29
10521,2413,113,100.0,2025-11-06
10522,2413,114,100.0,2025-10-28
10523,2413,115,100.0,2025-11-07
10524,2413,116,100.0,2025-11-09
10525,2413,117,100.0,2025-11-06
10526,2413,118,100.0,2025-11-02
10527,2413,119,100.0,2025-10-30
10528,2413,120,100.0,2025-11-08
10529,2413,121,100.0,2025-11-06
10530,2413,122,100.0,2025-10-28
10531,2413,123,100.0,2025-11-16
10532,2413,124,100.0,2025-11-01
10533,2413,125,100.0,2025-11-10
10534,2414,94,100.0,2024-11-14
10535,2416,103,100.0,2025-08-12
10536,2416,104,100.0,2025-08-13
10537,2417,42,100.0,2026-02-28
10538,2417,43,100.0,2026-02-28
10539,2417,44,100.0,2026-02-13
10540,2417,45,100.0,2026-02-09
10541,2417,46,100.0,2026-02-12
10542,2417,47,100.0,2026-03-03
10543,2417,48,100.0,2026-02-15
10544,2417,49,100.0,2026-02-15
10545,2417,50,100.0,2026-03-13
10546,2417,51,100.0,2026-02-13
10547,2417,52,100.0,2026-03-13
10548,2418,31,100.0,2024-02-02
10549,2418,32,100.0,2024-02-06
10550,2418,33,100.0,2024-02-08
10551,2420,94,100.0,2026-05-11
10552,2420,95,100.0,2026-05-06
10553,2420,96,100.0,2026-05-10
10554,2420,97,100.0,2026-05-14
10555,2420,98,100.0,2026-04-25
10556,2420,99,100.0,2026-05-01
10557,2420,100,100.0,2026-04-24
10558,2420,101,100.0,2026-05-13
10559,2420,102,100.0,2026-05-22
10560,2422,23,100.0,2025-06-26
10561,2422,24,100.0,2025-06-25
10562,2422,74,100.0,2025-06-20
10563,2422,75,100.0,2025-06-20
10564,2424,53,100.0,2025-12-22
10565,2425,74,100.0,2026-05-22
10566,2425,75,100.0,2026-05-30
10567,2425,76,100.0,2026-05-27
10568,2425,77,50.0,2026-05-26
10569,2425,78,100.0,2026-06-02
10570,2425,79,50.0,2026-05-24
10571,2426,23,100.0,2025-08-28
10572,2427,94,100.0,2025-03-22
10573,2427,95,100.0,2025-03-26
10574,2427,96,100.0,2025-04-01
10575,2427,97,50.0,2025-03-28
10576,2427,98,100.0,2025-03-24
10577,2428,74,100.0,2025-02-14
10578,2428,75,50.0,2025-02-13
10579,2428,76,100.0,2025-02-22
10580,2428,77,100.0,2025-02-19
10581,2429,74,100.0,2024-02-21
10582,2430,94,100.0,2024-12-06
10583,2431,31,100.0,2024-04-30
10584,2432,74,100.0,2026-05-09
10585,2432,75,100.0,2026-05-03
10586,2432,76,100.0,2026-05-22
10587,2432,77,100.0,2026-06-17
10588,2432,78,100.0,2026-06-20
10589,2432,79,100.0,2026-05-29
10590,2432,80,100.0,2026-06-13
10591,2432,81,100.0,2026-05-11
10592,2432,82,100.0,2026-06-12
10593,2432,83,100.0,2026-05-31
10594,2432,84,100.0,2026-06-06
10595,2435,11,100.0,2025-02-10
10596,2435,12,100.0,2025-03-06
10597,2435,13,100.0,2025-03-20
10598,2435,14,100.0,2025-03-26
10599,2435,15,100.0,2025-02-21
10600,2435,16,100.0,2025-02-16
10601,2435,17,100.0,2025-04-01
10602,2435,18,100.0,2025-03-11
10603,2435,19,100.0,2025-03-19
10604,2435,20,100.0,2025-02-04
10605,2435,21,100.0,2025-03-01
10606,2435,22,100.0,2025-02-07
10607,2436,23,100.0,2025-07-10
10608,2436,24,100.0,2025-07-14
10609,2436,25,100.0,2025-07-10
10610,2436,26,50.0,2025-07-17
10611,2436,74,50.0,2025-07-01
10612,2436,75,50.0,2025-07-10
10613,2436,76,50.0,2025-07-07
10614,2436,77,50.0,2025-07-14
10615,2436,78,50.0,2025-06-29
10616,2436,79,100.0,2025-07-09
10617,2436,80,100.0,2025-07-05
10618,2436,81,50.0,2025-07-08
10619,2436,94,100.0,2025-07-11
10620,2436,95,100.0,2025-07-16
10621,2436,96,100.0,2025-07-20
10622,2436,97,50.0,2025-07-16
10623,2436,98,50.0,2025-07-16
10624,2440,53,100.0,2025-10-29
10625,2440,54,100.0,2025-10-30
10626,2441,66,100.0,2025-04-30
10627,2441,67,50.0,2025-05-04
10628,2441,68,50.0,2025-04-30
10629,2441,69,50.0,2025-04-24
10630,2442,111,100.0,2025-02-25
10631,2443,103,50.0,2026-05-14
10632,2443,104,100.0,2026-05-25
10633,2443,105,50.0,2026-05-22
10634,2443,106,100.0,2026-05-25
10635,2443,107,100.0,2026-05-27
10636,2443,108,50.0,2026-05-27
10637,2444,42,50.0,2026-04-26
10638,2444,43,100.0,2026-04-25
10639,2444,44,100.0,2026-05-01
10640,2444,45,100.0,2026-04-24
10641,2444,46,50.0,2026-04-24
10642,2444,47,50.0,2026-05-06
10643,2444,48,100.0,2026-05-04
10644,2444,49,100.0,2026-05-06
10645,2444,50,100.0,2026-05-08
10646,2445,94,100.0,2025-07-02
10647,2445,95,100.0,2025-07-03
10648,2446,94,100.0,2024-12-15
10649,2446,95,100.0,2024-12-02
10650,2446,96,50.0,2024-12-10
10651,2446,97,50.0,2024-12-13
10652,2446,98,100.0,2024-11-30
10653,2446,99,50.0,2024-12-07
10654,2446,100,50.0,2024-12-01
10655,2447,31,50.0,2024-06-03
10656,2447,32,100.0,2024-06-15
10657,2447,33,50.0,2024-06-13
10658,2447,34,50.0,2024-06-12
10659,2447,35,100.0,2024-06-07
10660,2447,36,100.0,2024-06-07
10661,2447,37,50.0,2024-06-10
10662,2447,38,50.0,2024-06-09
10663,2447,39,50.0,2024-05-31
10664,2448,74,100.0,2025-02-27
10665,2448,75,100.0,2025-03-01
10666,2449,31,100.0,2024-09-24
10667,2450,103,100.0,2025-12-09
10668,2450,104,100.0,2025-12-08
10669,2451,31,100.0,2024-04-22
10670,2451,32,100.0,2024-04-22
10671,2451,33,100.0,2024-04-24
10672,2451,34,50.0,2024-05-05
10673,2451,35,100.0,2024-05-05
10674,2451,36,100.0,2024-04-27
10675,2451,37,50.0,2024-04-30
10676,2451,38,100.0,2024-05-05
10677,2451,39,50.0,2024-05-03
10678,2453,53,100.0,2026-03-28
10679,2453,54,100.0,2026-03-22
10680,2453,55,50.0,2026-03-24
10681,2453,56,50.0,2026-03-20
10682,2453,57,100.0,2026-03-29
10683,2453,58,100.0,2026-04-03
10684,2453,59,50.0,2026-03-28
10685,2453,60,50.0,2026-04-03
10686,2453,61,100.0,2026-04-01
10687,2453,62,100.0,2026-04-02
10688,2453,63,50.0,2026-04-03
10689,2455,31,100.0,2024-04-24
10690,2456,31,100.0,2025-03-29
10691,2456,32,100.0,2025-03-31
10692,2456,33,100.0,2025-03-24
10693,2456,34,100.0,2025-03-29
10694,2456,35,100.0,2025-03-21
10695,2456,36,100.0,2025-03-28
10696,2456,37,100.0,2025-04-08
10697,2456,38,100.0,2025-04-05
10698,2456,39,100.0,2025-04-02
10699,2456,40,100.0,2025-04-02
10700,2456,41,100.0,2025-03-27
10701,2457,42,100.0,2025-03-05
10702,2457,43,100.0,2025-02-23
10703,2457,44,100.0,2025-02-21
10704,2457,45,50.0,2025-02-26
10705,2458,85,100.0,2026-03-20
10706,2458,86,100.0,2026-03-20
10707,2459,74,100.0,2026-05-31
10708,2459,75,100.0,2026-05-10
10709,2459,76,100.0,2026-05-16
10710,2459,77,100.0,2026-06-02
10711,2459,78,100.0,2026-04-30
10712,2459,79,100.0,2026-05-19
10713,2459,80,100.0,2026-04-24
10714,2459,81,100.0,2026-04-26
10715,2459,82,100.0,2026-05-26
10716,2459,83,100.0,2026-04-24
10717,2459,84,100.0,2026-05-23
10718,2460,74,100.0,2026-01-26
10719,2460,31,100.0,2026-01-17
10720,2462,111,50.0,2024-06-03
10721,2462,112,100.0,2024-06-17
10722,2462,113,50.0,2024-06-12
10723,2462,114,100.0,2024-06-12
10724,2462,115,100.0,2024-06-11
10725,2462,116,50.0,2024-06-14
10726,2462,117,50.0,2024-06-13
10727,2462,118,50.0,2024-06-10
10728,2462,119,100.0,2024-06-07
10729,2463,103,50.0,2024-10-22
10730,2463,104,50.0,2024-10-09
10731,2463,105,100.0,2024-10-10
10732,2463,23,50.0,2024-10-27
10733,2463,24,100.0,2024-10-20
10734,2463,25,100.0,2024-10-31
10735,2463,26,100.0,2024-10-21
10736,2463,27,50.0,2024-11-02
10737,2463,28,100.0,2024-10-22
10738,2463,29,100.0,2024-10-23
10739,2464,11,100.0,2025-07-23
10740,2464,12,100.0,2025-07-25
10741,2465,11,100.0,2025-03-05
10742,2466,111,100.0,2024-09-17
10743,2466,112,100.0,2024-09-17
10744,2466,103,100.0,2024-09-20
10745,2467,11,100.0,2025-05-24
10746,2468,31,100.0,2026-03-18
10747,2470,94,50.0,2026-06-03
10748,2470,95,100.0,2026-06-08
10749,2470,96,100.0,2026-06-02
10750,2470,97,50.0,2026-06-02
10751,2470,11,100.0,2026-06-25
10752,2470,12,100.0,2026-06-27
10753,2470,13,100.0,2026-06-15
10754,2470,14,100.0,2026-07-04
10755,2470,15,100.0,2026-05-31
10756,2470,16,100.0,2026-06-02
10757,2470,17,100.0,2026-07-06
10758,2470,18,100.0,2026-07-03
10759,2470,19,100.0,2026-07-08
10760,2470,20,100.0,2026-06-30
10761,2470,21,100.0,2026-06-13
10762,2470,22,100.0,2026-06-24
10763,2471,111,100.0,2024-08-26
10764,2471,112,100.0,2024-08-12
10765,2471,113,100.0,2024-08-20
10766,2471,114,50.0,2024-08-24
10767,2471,115,50.0,2024-08-18
10768,2473,103,100.0,2025-03-08
10769,2473,104,100.0,2025-03-07
10770,2475,31,100.0,2026-05-04
10771,2475,42,100.0,2026-04-09
10772,2475,43,100.0,2026-04-08
10773,2475,74,100.0,2026-05-15
10774,2475,75,50.0,2026-05-23
10775,2475,76,100.0,2026-05-19
10776,2475,77,50.0,2026-05-18
10777,2476,103,50.0,2024-09-27
10778,2476,104,50.0,2024-09-15
10779,2476,105,100.0,2024-09-22
10780,2477,103,100.0,2024-03-11
10781,2479,23,100.0,2024-10-13
10782,2481,23,100.0,2026-03-23
10783,2481,24,100.0,2026-03-18
10784,2481,25,50.0,2026-03-28
10785,2481,26,50.0,2026-03-20
10786,2481,27,100.0,2026-03-13
10787,2481,28,50.0,2026-03-26
10788,2482,11,100.0,2024-03-23
10789,2482,12,100.0,2024-03-27
10790,2482,13,100.0,2024-03-23
10791,2482,14,100.0,2024-03-27
10792,2482,15,100.0,2024-03-27
10793,2482,16,100.0,2024-04-02
10794,2482,17,100.0,2024-03-27
10795,2482,18,50.0,2024-04-05
10796,2485,111,100.0,2026-04-27
10797,2485,112,100.0,2026-04-27
10798,2485,113,100.0,2026-05-06
10799,2485,114,100.0,2026-05-01
10800,2485,115,100.0,2026-05-03
10801,2485,116,100.0,2026-04-24
10802,2485,117,100.0,2026-05-11
10803,2485,118,100.0,2026-05-05
10804,2485,119,100.0,2026-05-17
10805,2485,120,100.0,2026-05-01
10806,2485,121,100.0,2026-05-16
10807,2485,122,100.0,2026-05-06
10808,2485,123,100.0,2026-05-06
10809,2485,124,100.0,2026-04-30
10810,2485,125,100.0,2026-05-13
10811,2486,23,100.0,2025-03-01
10812,2486,24,100.0,2025-03-19
10813,2486,25,100.0,2025-03-03
10814,2486,26,100.0,2025-03-04
10815,2486,27,100.0,2025-03-23
10816,2486,28,100.0,2025-03-12
10817,2486,29,100.0,2025-03-11
10818,2486,30,100.0,2025-03-14
10819,2487,53,100.0,2025-09-28
10820,2487,54,100.0,2025-09-28
10821,2487,74,100.0,2025-09-25
10822,2487,75,100.0,2025-09-26
10823,2487,85,100.0,2025-10-28
10824,2487,86,100.0,2025-10-30
10825,2487,87,100.0,2025-11-05
10826,2487,88,100.0,2025-11-18
10827,2487,89,100.0,2025-10-31
10828,2487,90,100.0,2025-11-26
10829,2487,91,100.0,2025-11-16
10830,2487,92,100.0,2025-11-03
10831,2487,93,100.0,2025-10-25
10832,2488,1,50.0,2025-06-24
10833,2488,2,50.0,2025-06-19
10834,2488,3,50.0,2025-06-19
10835,2488,4,50.0,2025-06-21
10836,2488,5,100.0,2025-06-24
10837,2488,6,100.0,2025-06-25
10838,2488,7,50.0,2025-06-29
10839,2489,94,100.0,2025-12-16
10840,2489,95,100.0,2025-12-15
10841,2491,11,50.0,2025-09-01
10842,2491,12,50.0,2025-09-03
10843,2491,13,100.0,2025-09-10
10844,2491,14,100.0,2025-09-05
10845,2491,15,50.0,2025-09-09
10846,2493,94,100.0,2024-11-08
10847,2495,31,100.0,2024-06-03
10848,2497,94,100.0,2024-08-30
10849,2497,95,50.0,2024-08-21
10850,2497,96,100.0,2024-08-26
10851,2497,97,50.0,2024-08-24
10852,2497,98,50.0,2024-09-01
10853,2497,99,50.0,2024-09-01
10854,2497,100,50.0,2024-08-29
10855,2498,66,100.0,2025-10-24
10856,2498,67,50.0,2025-10-10
10857,2498,68,50.0,2025-10-22
10858,2498,69,50.0,2025-10-09
10859,2498,70,100.0,2025-10-21
10860,2498,71,100.0,2025-10-22
10861,2499,23,100.0,2024-05-07
10862,2499,24,100.0,2024-03-27
10863,2499,25,100.0,2024-04-02
10864,2499,26,100.0,2024-04-15
10865,2499,27,100.0,2024-03-31
10866,2499,28,100.0,2024-04-20
10867,2499,29,100.0,2024-05-05
10868,2499,30,100.0,2024-05-01
10869,2500,23,100.0,2024-10-25
10870,2500,24,100.0,2024-10-04
10871,2500,25,100.0,2024-10-28
10872,2500,26,100.0,2024-10-12
10873,2500,27,100.0,2024-10-12
10874,2500,28,100.0,2024-10-27
10875,2500,29,100.0,2024-11-05
10876,2500,30,100.0,2024-10-12
10877,2501,94,100.0,2026-03-13
10878,2501,95,100.0,2026-03-24
10879,2501,96,100.0,2026-03-18
10880,2501,97,100.0,2026-03-22
10881,2501,98,100.0,2026-03-21
10882,2501,99,100.0,2026-03-15
10883,2501,100,100.0,2026-03-27
10884,2501,101,100.0,2026-03-20
10885,2501,102,100.0,2026-03-14
10886,2504,53,100.0,2025-05-14
10887,2504,54,100.0,2025-05-14
10888,2505,31,50.0,2025-04-06
10889,2505,32,100.0,2025-04-16
10890,2505,33,100.0,2025-04-14
10891,2505,34,50.0,2025-04-08
10892,2505,85,50.0,2025-03-14
10893,2505,86,50.0,2025-03-14
10894,2505,87,50.0,2025-03-06
10895,2505,88,100.0,2025-03-20
10896,2505,89,100.0,2025-03-17
10897,2505,90,100.0,2025-03-10
10898,2505,91,50.0,2025-03-08
10899,2505,92,50.0,2025-03-07
10900,2505,53,100.0,2025-04-08
10901,2505,54,50.0,2025-04-10
10902,2505,55,50.0,2025-04-06
10903,2505,56,50.0,2025-04-15
10904,2505,57,100.0,2025-04-17
10905,2505,58,100.0,2025-04-15
10906,2505,59,50.0,2025-04-09
10907,2506,85,50.0,2026-03-30
10908,2506,86,50.0,2026-03-29
10909,2506,87,100.0,2026-03-30
10910,2506,88,100.0,2026-03-27
10911,2506,89,100.0,2026-04-01
10912,2506,90,50.0,2026-03-31
10913,2506,91,100.0,2026-04-06
10914,2506,92,50.0,2026-03-29
10915,2507,94,50.0,2024-09-26
10916,2507,95,100.0,2024-10-02
10917,2507,96,50.0,2024-10-04
10918,2507,97,50.0,2024-10-08
10919,2507,98,100.0,2024-09-30
10920,2507,99,100.0,2024-10-01
10921,2507,100,100.0,2024-09-28
10922,2508,103,100.0,2025-04-05
10923,2508,94,100.0,2025-03-05
10924,2509,31,100.0,2025-03-25
10925,2509,32,100.0,2025-03-25
10926,2510,103,100.0,2024-03-04
10927,2510,66,100.0,2024-01-28
10928,2510,67,100.0,2024-01-28
10929,2510,85,100.0,2024-02-29
10930,2510,86,100.0,2024-02-29
10931,2511,11,100.0,2025-05-03
10932,2511,12,100.0,2025-05-05
10933,2511,111,100.0,2025-05-12
10934,2511,112,100.0,2025-05-11
10935,2511,23,50.0,2025-04-22
10936,2511,24,100.0,2025-04-28
10937,2511,25,100.0,2025-04-29
10938,2511,26,50.0,2025-04-28
10939,2511,27,100.0,2025-04-22
10940,2514,31,100.0,2024-06-29
10941,2514,32,100.0,2024-06-27
10942,2514,33,50.0,2024-07-04
10943,2514,34,100.0,2024-07-07
10944,2514,35,50.0,2024-07-10
10945,2515,94,100.0,2024-08-03
10946,2515,95,100.0,2024-08-01
10947,2516,111,100.0,2025-10-20
10948,2517,85,100.0,2025-12-30
10949,2517,86,100.0,2025-12-30
10950,2520,11,100.0,2025-08-08
10951,2520,12,100.0,2025-07-09
10952,2520,13,100.0,2025-07-20
10953,2520,14,100.0,2025-08-03
10954,2520,15,100.0,2025-07-27
10955,2520,16,100.0,2025-07-18
10956,2520,17,100.0,2025-07-13
10957,2520,18,100.0,2025-07-13
10958,2520,19,100.0,2025-07-18
10959,2520,20,100.0,2025-07-24
10960,2520,21,100.0,2025-07-24
10961,2520,22,100.0,2025-08-05
10962,2521,66,100.0,2024-03-31
10963,2521,67,100.0,2024-03-31
10964,2521,23,100.0,2024-04-17
10965,2521,24,50.0,2024-04-17
10966,2521,25,100.0,2024-04-20
10967,2521,26,100.0,2024-04-21
10968,2521,27,100.0,2024-05-02
10969,2521,28,100.0,2024-04-18
10970,2521,29,50.0,2024-04-26
10971,2523,74,100.0,2026-04-10
10972,2523,94,100.0,2026-03-15
10973,2524,1,100.0,2026-03-24
10974,2524,2,100.0,2026-03-24
10975,2524,3,50.0,2026-03-16
10976,2524,4,50.0,2026-03-18
10977,2524,5,50.0,2026-03-19
10978,2524,6,50.0,2026-03-20
10979,2524,7,50.0,2026-03-18
10980,2524,8,100.0,2026-03-26
10981,2524,9,50.0,2026-03-15
10982,2525,53,100.0,2024-03-13
10983,2525,111,50.0,2024-04-01
10984,2525,112,100.0,2024-04-04
